date,pmer,cod_tend,dd,ff,td,u,pres,rafper,rr1,rr3,temp_celsius
2021-05-24 18:00:00,100710,3,260,6.2,279.35,72,99850,11.9,0.2,0.4,11.100000000000023
2021-05-24 21:00:00,100870,2,220,2.3,280.15,91,100000,7.2,0.2,0.2,8.400000000000034
2021-05-25 00:00:00,101040,3,270,6.5,281.15,92,100170,9.9,0.2,1.6,9.200000000000045
2021-05-25 03:00:00,101290,3,280,7.8,280.25,82,100420,13.7,0.0,2.0,10.0
2021-05-25 06:00:00,101530,1,270,7.7,281.45,85,100660,12.7,0.0,0.0,10.700000000000045
2021-05-25 09:00:00,101670,1,270,9.3,282.25,88,100800,15.1,0.6,0.6,11.0
2021-05-25 12:00:00,101750,2,270,10.1,281.65,71,100890,17.3,0.0,0.0,13.700000000000045
2021-05-25 15:00:00,101750,8,270,10.2,280.65,69,100880,16.2,-0.1,-0.1,13.100000000000023
2021-05-25 18:00:00,101720,6,260,8.4,281.55,82,100850,15.5,0.0,-0.1,11.400000000000034
2021-05-25 21:00:00,101730,0,230,1.8,281.65,98,100850,6.8,0.8,1.8,8.800000000000011
2021-05-26 00:00:00,101390,8,120,2.2,281.25,97,100510,3.9,0.6,1.4,8.5
2021-05-26 03:00:00,101140,6,40,3.2,281.85,100,100270,4.0,1.3,3.7,8.700000000000045
2021-05-26 06:00:00,101370,3,300,4.3,282.45,100,100500,5.9,0.0,1.0,9.300000000000011
2021-05-26 09:00:00,101490,1,280,6.4,281.35,80,100620,10.4,0.0,0.0,11.5
2021-05-26 12:00:00,101600,1,270,8.3,280.95,74,100730,13.0,0.0,0.0,12.300000000000011
2021-05-26 15:00:00,101630,1,280,8.8,279.15,60,100770,15.8,0.0,0.0,13.600000000000023
2021-05-26 18:00:00,101680,2,270,6.8,278.65,63,100810,10.0,0.0,0.0,12.400000000000034
2021-05-26 21:00:00,101820,3,280,2.2,281.75,94,100940,4.6,0.0,0.0,9.5
2021-05-27 00:00:00,101840,1,270,1.6,281.75,100,100960,2.9,0.0,0.0,8.600000000000023
2021-05-27 03:00:00,101910,1,230,1.3,282.65,100,101030,3.0,0.0,0.0,9.5
2021-05-27 06:00:00,101990,3,260,2.0,283.95,98,101120,3.8,0.0,0.0,11.100000000000023
2021-05-27 09:00:00,102080,3,290,3.6,283.95,83,101210,6.3,0.0,0.0,13.600000000000023
2021-05-27 12:00:00,102140,1,290,3.6,283.55,69,101280,6.3,0.0,0.0,16.100000000000023
2021-05-27 15:00:00,102200,3,300,4.1,283.15,63,101340,8.3,0.0,0.0,17.100000000000023
2021-05-27 18:00:00,102150,6,340,4.2,281.35,56,101290,5.7,0.0,0.0,17.100000000000023
2021-05-27 21:00:00,102280,2,70,2.8,282.95,85,101410,3.7,0.0,0.0,12.300000000000011
2021-05-28 03:00:00,102360,4,100,2.0,280.75,97,101470,3.3,0.0,0.0,8.0
2021-05-28 06:00:00,102410,2,100,2.8,282.05,94,101530,4.7,0.0,0.0,9.800000000000011
2021-05-28 09:00:00,102370,8,90,3.4,282.05,67,101500,6.5,0.0,0.0,15.0
2021-05-28 12:00:00,102290,7,70,3.3,281.35,53,101430,8.5,0.0,0.0,17.900000000000034
2021-05-28 15:00:00,102240,8,60,3.7,283.25,58,101390,6.8,0.0,0.0,18.5
2021-05-28 18:00:00,102190,6,40,3.8,282.75,60,101330,6.6,0.0,0.0,17.5
2021-05-28 21:00:00,102310,3,40,2.0,282.65,78,101440,2.7,0.0,0.0,13.300000000000011
2021-05-29 00:00:00,102350,1,50,2.9,283.05,93,101470,4.0,0.0,0.0,11.0
2021-05-29 03:00:00,102300,6,60,2.8,282.85,97,101420,4.1,0.0,0.0,10.200000000000045
2021-05-29 06:00:00,102410,3,20,1.3,283.95,90,101540,3.0,0.0,0.0,12.400000000000034
2021-05-29 09:00:00,102500,1,70,3.0,283.75,68,101640,5.4,0.0,0.0,16.5
2021-05-29 12:00:00,102510,1,80,4.5,282.75,51,101660,8.2,0.0,0.0,20.100000000000023
2021-05-29 15:00:00,102540,2,70,3.9,280.95,43,101690,8.3,0.0,0.0,20.900000000000034
2021-05-29 18:00:00,102540,5,30,6.1,282.95,54,101690,9.8,0.0,0.0,19.30000000000001
2021-05-29 21:00:00,102700,2,40,5.1,281.45,72,101830,8.8,0.0,0.0,13.200000000000045
2021-05-30 00:00:00,102720,0,70,4.5,280.85,86,101840,6.4,0.0,0.0,9.900000000000034
2021-05-30 03:00:00,102690,6,60,5.0,282.25,100,101800,8.1,0.0,0.0,9.100000000000023
2021-05-30 06:00:00,102730,2,50,3.7,284.25,100,101850,7.3,0.0,0.0,11.100000000000023
2021-05-30 09:00:00,102670,8,50,4.2,283.95,71,101810,8.7,0.0,0.0,16.100000000000023
2021-05-30 12:00:00,102560,6,50,5.1,281.85,50,101710,10.3,0.0,0.0,19.400000000000034
2021-05-30 15:00:00,102400,6,60,4.5,281.65,44,101550,9.2,0.0,0.0,21.30000000000001
2021-05-30 18:00:00,102320,6,30,6.8,283.65,61,101460,9.9,0.0,0.0,18.100000000000023
2021-05-30 21:00:00,102340,3,60,3.5,283.55,82,101470,6.4,0.0,0.0,13.400000000000034
2021-05-31 00:00:00,102300,7,350,0.8,282.15,93,101420,1.9,0.0,0.0,10.100000000000023
2021-05-31 03:00:00,102220,6,110,0.9,282.65,99,101340,1.8,0.0,0.0,9.600000000000023
2021-05-31 06:00:00,102200,8,100,1.9,283.45,81,101330,3.1,0.0,0.0,13.5
2021-05-31 09:00:00,102130,8,90,3.8,281.65,46,101280,6.3,0.0,0.0,20.5
2021-05-31 12:00:00,102020,8,90,5.7,280.55,39,101180,10.5,0.0,0.0,22.0
2021-05-31 15:00:00,101860,7,80,6.1,283.05,43,101020,10.6,0.0,0.0,23.200000000000045
2021-05-31 18:00:00,101720,7,80,4.3,282.55,44,100880,8.1,0.0,0.0,22.200000000000045
2021-05-31 21:00:00,101740,3,80,2.5,283.35,64,100890,4.0,0.0,0.0,17.100000000000023
2021-06-01 00:00:00,101690,6,130,1.7,282.85,72,100830,5.2,0.0,0.0,14.700000000000045
2021-06-01 03:00:00,101650,6,70,2.3,282.35,89,100780,3.4,0.0,0.0,10.900000000000034
2021-06-01 06:00:00,101570,6,70,3.0,282.15,67,100710,4.6,0.0,0.0,15.100000000000023
2021-06-01 09:00:00,101460,8,80,5.7,281.95,48,100620,8.2,0.0,0.0,20.200000000000045
2021-06-01 12:00:00,101350,7,90,5.9,282.45,40,100520,10.1,0.0,0.0,23.700000000000045
2021-06-01 15:00:00,101250,6,100,4.3,280.75,33,100420,9.4,0.0,0.0,25.0
2021-06-01 18:00:00,101160,6,90,3.7,282.35,39,100330,8.0,0.0,0.0,24.0
2021-06-01 21:00:00,101250,3,70,2.9,282.75,58,100400,3.7,0.0,0.0,18.0
2021-06-02 00:00:00,101230,8,80,2.6,282.25,66,100380,4.9,0.0,0.0,15.400000000000034
2021-06-02 03:00:00,101190,6,90,2.5,281.55,66,100330,4.6,0.0,0.0,14.700000000000045
2021-06-02 06:00:00,101190,0,90,3.0,282.95,62,100340,4.3,0.0,0.0,17.100000000000023
2021-06-02 09:00:00,101180,2,100,4.2,286.45,53,100350,6.6,0.0,0.0,23.400000000000034
2021-06-02 12:00:00,101190,1,120,4.5,287.05,47,100370,9.6,0.0,0.0,26.100000000000023
2021-06-02 15:00:00,101180,5,160,1.9,289.45,49,100360,6.5,0.0,0.0,28.0
2021-06-02 18:00:00,101360,0,200,1.4,288.35,70,100520,4.8,0.0,-0.1,20.900000000000034
2021-06-02 21:00:00,101560,3,170,1.3,289.25,83,100720,4.4,-0.1,-0.1,19.100000000000023
2021-06-03 00:00:00,101670,2,250,3.2,290.55,94,100820,5.7,0.0,0.0,18.400000000000034
2021-06-03 03:00:00,101750,3,250,1.8,288.55,94,100900,4.1,0.0,0.0,16.400000000000034
2021-06-03 06:00:00,101900,3,200,0.9,289.45,94,101050,2.8,0.0,0.0,17.30000000000001
2021-06-03 09:00:00,102060,3,280,4.7,288.25,91,101200,7.0,0.0,0.0,16.600000000000023
2021-06-03 12:00:00,102090,1,300,4.2,287.85,80,101240,7.1,0.0,0.0,18.200000000000045
2021-06-03 15:00:00,102090,0,300,6.0,286.85,73,101240,9.6,0.0,0.0,18.600000000000023
2021-06-03 18:00:00,102120,3,300,3.1,285.15,76,101260,6.2,0.0,0.0,16.200000000000045
2021-06-03 21:00:00,102220,3,280,1.7,284.65,88,101350,3.5,0.0,0.0,13.5
2021-06-04 00:00:00,102170,7,330,0.8,284.65,93,101300,2.7,0.0,0.0,12.600000000000023
2021-06-04 03:00:00,102170,5,270,2.1,284.95,96,101300,3.1,0.0,0.0,12.400000000000034
2021-06-04 06:00:00,102100,7,200,0.5,285.45,93,101230,3.3,0.0,0.8,13.400000000000034
2021-06-04 09:00:00,102140,0,310,2.5,286.65,99,101270,3.6,4.4,4.6,13.700000000000045
2021-06-04 12:00:00,102160,3,280,3.9,287.95,97,101300,5.7,0.0,0.6,15.300000000000011
2021-06-04 15:00:00,102180,3,270,3.7,287.35,88,101320,6.2,0.0,0.0,16.200000000000045
2021-06-04 18:00:00,102180,5,290,5.5,287.45,100,101320,8.3,0.0,0.0,14.300000000000011
2021-06-04 21:00:00,102260,1,290,4.1,287.55,100,101400,6.5,0.0,-0.1,14.400000000000034
2021-06-05 00:00:00,102280,3,310,5.3,286.65,100,101410,7.5,0.0,0.0,13.5
2021-06-05 03:00:00,102290,0,310,4.8,285.75,100,101420,7.1,-0.1,0.2,12.600000000000023
2021-06-05 06:00:00,102350,3,310,5.0,285.95,100,101480,8.3,0.0,0.0,12.800000000000011
2021-06-05 09:00:00,102490,1,300,4.6,286.35,100,101620,6.6,0.0,0.0,13.200000000000045
2021-06-05 12:00:00,102520,0,290,5.2,286.75,94,101650,8.5,0.0,0.0,14.600000000000023
2021-06-05 15:00:00,102510,0,300,4.7,286.75,85,101650,8.1,0.0,0.0,16.100000000000023
2021-06-05 18:00:00,102540,3,290,5.1,284.35,75,101680,8.2,0.0,0.0,15.600000000000023
2021-06-05 21:00:00,102660,3,270,1.5,283.75,92,101780,3.5,0.0,0.0,11.900000000000034
2021-06-06 00:00:00,102630,8,250,2.0,283.15,98,101750,2.6,0.0,0.0,10.300000000000011
2021-06-06 03:00:00,102570,7,200,1.0,282.25,100,101690,2.1,0.0,0.0,9.100000000000023
2021-06-06 06:00:00,102540,5,290,2.4,285.25,100,101670,3.9,0.0,0.0,12.100000000000023
2021-06-06 09:00:00,102590,1,280,3.5,286.45,92,101720,5.4,0.0,0.0,14.600000000000023
2021-06-06 12:00:00,102610,0,280,5.0,286.35,85,101750,9.5,0.0,0.0,15.700000000000045
2021-06-06 15:00:00,102540,6,300,5.6,285.75,73,101680,9.3,0.0,0.0,17.5
2021-06-06 18:00:00,102490,5,310,4.9,286.05,91,101620,8.2,0.0,0.0,14.400000000000034
2021-06-06 21:00:00,102550,2,300,3.7,285.65,96,101680,5.5,0.0,0.0,13.100000000000023
2021-06-07 00:00:00,102520,8,280,0.8,285.45,100,101650,3.0,0.0,0.0,12.300000000000011
2021-06-07 03:00:00,102480,7,320,2.3,283.95,100,101600,4.5,0.0,0.0,10.800000000000011
2021-06-07 06:00:00,102500,3,330,0.7,283.55,100,101620,2.3,0.0,0.0,10.400000000000034
2021-06-07 09:00:00,102480,0,310,2.5,286.05,82,101620,5.1,0.0,0.0,16.0
2021-06-07 12:00:00,102450,8,290,4.7,286.05,72,101590,7.6,0.0,0.0,18.0
2021-06-07 15:00:00,102400,8,290,6.5,284.95,70,101540,9.4,0.0,0.0,17.30000000000001
2021-06-07 18:00:00,102390,5,290,6.3,285.05,82,101530,8.8,0.0,0.0,15.0
2021-06-07 21:00:00,102470,3,290,3.4,284.95,100,101600,5.4,0.0,0.0,11.800000000000011
2021-06-08 00:00:00,102450,6,300,3.1,284.55,100,101570,6.6,-0.1,-0.1,11.400000000000034
2021-06-08 03:00:00,102460,3,300,3.5,283.85,100,101580,4.9,0.0,0.0,10.700000000000045
2021-06-08 06:00:00,102510,3,290,3.0,284.15,100,101630,5.0,0.0,-0.1,11.0
2021-06-08 09:00:00,102480,0,310,2.6,285.85,83,101620,5.6,0.0,0.0,15.600000000000023
2021-06-08 12:00:00,102420,6,290,4.3,286.75,70,101570,8.2,0.0,0.0,19.200000000000045
2021-06-08 15:00:00,102370,7,300,3.9,285.25,58,101520,8.3,0.0,0.0,20.700000000000045
2021-06-08 18:00:00,102330,7,320,3.7,284.75,62,101480,6.6,0.0,0.0,19.0
2021-06-08 21:00:00,102380,2,10,1.1,285.25,91,101510,1.9,0.0,0.0,13.5
2021-06-09 00:00:00,102350,8,180,1.7,285.25,99,101480,2.1,0.0,0.0,12.300000000000011
2021-06-09 03:00:00,102350,5,100,0.6,283.65,100,101470,1.7,0.2,0.2,10.5
2021-06-09 06:00:00,102330,6,140,1.1,285.95,100,101460,2.1,0.0,0.0,12.800000000000011
2021-06-09 09:00:00,102340,2,120,1.7,284.45,53,101490,3.9,0.0,0.0,21.30000000000001
2021-06-09 12:00:00,102290,8,260,2.1,286.85,51,101450,6.2,0.0,0.0,24.5
2021-06-09 15:00:00,102170,8,280,3.9,286.25,47,101340,7.2,0.0,0.0,25.200000000000045
2021-06-09 18:00:00,102220,3,290,6.0,285.35,64,101370,9.4,0.0,0.0,19.200000000000045
2021-06-09 21:00:00,102370,2,290,2.8,285.75,91,101500,5.5,0.0,0.0,14.0
2021-06-10 00:00:00,102350,8,260,1.6,285.25,99,101480,4.4,0.0,0.0,12.300000000000011
2021-06-10 03:00:00,102260,6,250,1.4,285.15,99,101390,2.1,0.0,0.0,12.200000000000045
2021-06-10 06:00:00,102280,3,270,3.1,286.25,100,101410,5.3,0.0,0.0,13.100000000000023
2021-06-10 09:00:00,102410,3,290,4.4,287.75,100,101540,7.1,0.0,0.0,14.600000000000023
2021-06-10 12:00:00,102330,8,260,2.2,287.55,74,101480,6.7,0.0,0.0,19.100000000000023
2021-06-10 15:00:00,102220,6,300,4.9,287.85,71,101370,8.0,0.0,0.0,20.100000000000023
2021-06-10 18:00:00,102210,6,290,4.7,288.15,90,101350,8.3,0.0,0.0,16.600000000000023
2021-06-10 21:00:00,102260,3,310,3.1,287.25,100,101390,6.3,0.0,0.0,14.100000000000023
2021-06-11 00:00:00,102230,7,300,2.4,286.55,100,101360,3.6,0.0,-0.1,13.400000000000034
2021-06-11 03:00:00,102170,6,280,3.4,286.35,100,101300,5.2,0.0,0.2,13.200000000000045
2021-06-11 06:00:00,102190,3,240,1.5,287.25,100,101330,4.4,0.0,0.0,14.100000000000023
2021-06-11 09:00:00,102260,3,270,5.0,288.15,100,101400,8.2,0.0,0.0,15.0
2021-06-11 12:00:00,102250,8,280,6.7,287.25,81,101390,10.6,0.0,0.0,17.400000000000034
2021-06-11 15:00:00,102210,6,290,5.3,287.55,77,101360,8.3,0.0,0.0,18.5
2021-06-11 18:00:00,102190,5,290,4.9,287.45,91,101330,8.7,0.0,0.0,15.800000000000011
2021-06-11 21:00:00,102220,3,250,2.7,287.35,100,101360,5.0,0.0,0.0,14.200000000000045
2021-06-12 00:00:00,102220,0,280,5.1,287.35,100,101360,8.5,0.0,0.0,14.200000000000045
2021-06-12 03:00:00,102260,3,290,3.8,286.35,100,101390,6.0,0.0,0.0,13.200000000000045
2021-06-12 06:00:00,102310,3,270,4.9,287.05,100,101440,8.0,0.0,0.0,13.900000000000034
2021-06-12 09:00:00,102370,3,270,4.5,288.55,100,101510,8.0,0.0,0.0,15.400000000000034
2021-06-12 12:00:00,102430,1,290,3.6,288.85,87,101570,6.6,0.0,0.0,17.900000000000034
2021-06-12 15:00:00,102510,2,320,5.1,285.65,64,101660,8.5,0.0,0.0,19.5
2021-06-12 18:00:00,102560,3,300,4.4,285.45,69,101700,6.9,0.0,0.0,18.100000000000023
2021-06-12 21:00:00,102660,3,300,1.6,285.35,90,101790,3.4,0.0,0.0,13.800000000000011
2021-06-13 00:00:00,102730,0,10,1.9,285.35,100,101850,2.2,0.0,0.0,12.200000000000045
2021-06-13 03:00:00,102710,5,130,1.9,284.65,100,101830,2.9,0.2,0.2,11.5
2021-06-13 06:00:00,102840,1,150,1.4,286.15,97,101970,3.5,0.0,0.0,13.5
2021-06-13 09:00:00,102860,0,140,2.1,284.75,58,102010,5.3,0.0,0.0,20.100000000000023
2021-06-13 12:00:00,102760,7,70,3.5,286.25,55,101910,6.5,0.0,0.0,22.600000000000023
2021-06-13 15:00:00,102580,7,70,3.1,284.95,46,101740,9.7,0.0,0.0,24.100000000000023
2021-06-13 18:00:00,102450,6,80,3.3,285.45,49,101610,5.8,0.0,0.0,23.700000000000045
2021-06-13 21:00:00,102420,7,90,1.8,285.55,69,101560,2.9,0.0,0.0,18.200000000000045
2021-06-14 00:00:00,102340,7,100,1.9,284.75,77,101480,2.5,0.0,0.0,15.600000000000023
2021-06-14 03:00:00,102200,6,110,2.2,283.95,82,101330,3.0,0.0,0.0,13.800000000000011
2021-06-14 06:00:00,102220,0,130,1.4,285.15,76,101360,2.8,0.0,0.0,16.200000000000045
2021-06-14 09:00:00,102140,6,250,1.8,285.95,49,101300,4.7,0.0,0.0,24.200000000000045
2021-06-14 12:00:00,102060,6,300,4.8,285.55,44,101230,8.8,0.0,0.0,25.600000000000023
2021-06-14 15:00:00,102010,8,300,4.1,285.55,43,101180,8.5,0.0,0.0,25.900000000000034
2021-06-14 18:00:00,101950,5,300,3.7,284.45,43,101120,5.9,0.0,0.0,24.700000000000045
2021-06-14 21:00:00,102070,3,290,4.4,288.15,89,101210,7.0,0.0,0.0,16.80000000000001
2021-06-15 03:00:00,102040,5,340,1.8,286.05,100,101170,2.3,0.0,0.0,12.900000000000034
2021-06-15 06:00:00,102090,3,340,2.5,288.55,98,101230,3.5,0.0,0.0,15.700000000000045
2021-06-15 09:00:00,102100,0,40,1.9,288.15,64,101260,4.3,0.0,0.0,22.100000000000023
2021-06-15 12:00:00,102010,8,30,1.2,289.05,56,101180,5.2,0.0,0.0,25.30000000000001
2021-06-15 15:00:00,101870,6,280,4.2,290.45,59,101040,7.2,0.0,0.0,25.900000000000034
2021-06-15 18:00:00,101770,7,50,2.5,290.25,60,100940,6.8,0.0,0.0,25.400000000000034
2021-06-15 21:00:00,101760,5,10,0.9,289.95,82,100920,4.4,0.0,-0.1,20.0
2021-06-16 00:00:00,101650,8,110,0.9,289.65,93,100800,2.6,0.0,0.0,17.600000000000023
2021-06-16 03:00:00,101500,8,120,2.0,288.75,94,100650,3.4,0.0,0.0,16.600000000000023
2021-06-16 06:00:00,101400,8,120,2.0,289.55,84,100560,4.2,0.0,-0.1,19.200000000000045
2021-06-16 09:00:00,101330,8,160,1.8,290.55,57,100510,6.0,0.0,0.0,26.600000000000023
2021-06-16 12:00:00,101190,6,160,2.1,288.35,45,100370,7.4,0.0,0.0,28.30000000000001
2021-06-16 15:00:00,101050,8,220,1.8,289.85,45,100240,6.1,0.0,0.0,29.900000000000034
2021-06-16 18:00:00,100900,8,110,1.3,289.65,49,100090,4.7,0.0,0.0,28.200000000000045
2021-06-16 21:00:00,100870,8,90,2.5,291.75,73,100050,4.1,0.0,0.0,23.700000000000045
2021-06-17 00:00:00,100790,8,270,0.8,290.45,93,99950,4.8,0.0,0.0,18.5
2021-06-17 03:00:00,100700,8,260,1.2,290.35,100,99860,2.7,0.0,0.0,17.200000000000045
2021-06-17 06:00:00,100860,1,160,1.5,292.15,100,100020,6.3,0.2,7.3,19.0
2021-06-17 09:00:00,100980,1,180,2.5,292.65,81,100150,7.3,0.0,0.0,22.900000000000034
2021-06-17 12:00:00,101080,1,190,3.2,290.75,59,100260,8.8,0.0,0.0,26.200000000000045
2021-06-17 15:00:00,101160,3,310,3.0,292.85,82,100330,6.8,0.0,0.0,22.900000000000034
2021-06-17 18:00:00,101200,1,340,1.7,293.05,88,100370,3.7,-0.1,-0.1,22.0
2021-06-17 21:00:00,101340,3,340,1.0,293.75,100,100500,2.8,1.2,2.2,20.600000000000023
2021-06-18 00:00:00,101260,7,80,2.7,292.75,100,100420,5.2,-0.1,2.0,19.600000000000023
2021-06-18 03:00:00,101160,7,90,2.7,291.95,100,100320,4.9,0.0,0.0,18.80000000000001
2021-06-18 06:00:00,101180,3,180,2.0,292.35,100,100340,5.4,1.4,1.6,19.200000000000045
2021-06-18 09:00:00,101040,6,110,3.8,292.55,79,100210,6.5,0.0,5.3,23.200000000000045
2021-06-18 12:00:00,101030,5,160,4.0,291.85,85,100200,10.7,3.5,3.5,21.30000000000001
2021-06-18 15:00:00,100990,6,210,1.9,292.55,78,100160,6.6,-0.1,4.6,23.5
2021-06-18 18:00:00,101130,3,270,4.9,292.25,94,100290,10.8,0.0,3.5,20.100000000000023
2021-06-18 21:00:00,101340,2,250,5.2,289.45,95,100490,10.3,-0.1,0.4,17.100000000000023
2021-06-19 00:00:00,101460,0,270,5.9,287.75,95,100610,11.3,0.0,0.0,15.400000000000034
2021-06-19 03:00:00,101550,1,250,3.5,287.15,97,100690,6.9,0.0,-0.1,14.5
2021-06-19 06:00:00,101600,3,220,2.1,287.05,100,100740,4.8,0.0,-0.1,13.900000000000034
2021-06-19 09:00:00,101540,8,340,0.9,286.85,95,100680,3.6,0.0,0.0,14.5
2021-06-19 12:00:00,101500,6,360,0.8,287.15,88,100650,3.7,0.0,0.0,16.0
2021-06-19 15:00:00,101190,8,60,3.8,288.95,90,100340,6.1,0.0,0.0,17.5
2021-06-19 18:00:00,101150,8,330,3.2,289.85,100,100300,7.5,2.4,2.8,16.700000000000045
2021-06-19 21:00:00,100810,6,170,0.6,289.25,100,99960,10.1,-0.1,2.8,16.100000000000023
2021-06-20 00:00:00,100880,1,70,0.8,289.25,100,100030,3.6,0.0,0.0,16.100000000000023
2021-06-20 03:00:00,100790,6,160,2.6,288.25,100,99940,4.8,0.0,2.2,15.100000000000023
2021-06-20 06:00:00,100860,0,260,3.4,288.95,98,100010,8.3,0.0,0.0,16.100000000000023
2021-06-20 09:00:00,100970,1,270,3.8,288.25,84,100130,5.8,0.0,0.0,17.80000000000001
2021-06-20 12:00:00,100860,8,340,3.3,289.45,85,100020,5.8,0.0,0.0,18.900000000000034
2021-06-20 15:00:00,100740,8,30,2.9,288.25,70,99910,5.2,0.0,0.0,20.80000000000001
2021-06-20 18:00:00,100680,6,60,4.2,288.25,70,99850,6.9,0.0,0.0,20.80000000000001
2021-06-20 21:00:00,100650,6,30,6.0,287.75,89,99810,9.2,0.0,0.0,16.400000000000034
2021-06-21 00:00:00,100700,2,40,4.6,287.25,94,99850,9.3,0.0,0.0,15.100000000000023
2021-06-21 03:00:00,100650,6,40,4.0,287.55,94,99800,6.2,0.0,0.0,15.400000000000034
2021-06-21 06:00:00,100690,3,90,1.6,288.55,100,99840,7.6,3.6,4.8,15.400000000000034
2021-06-21 09:00:00,100800,1,50,2.0,289.65,100,99950,4.0,1.1,16.9,16.5
2021-06-21 12:00:00,100870,1,40,5.6,290.55,94,100030,7.4,0.0,1.6,18.400000000000034
2021-06-21 15:00:00,100910,3,50,6.9,289.05,92,100070,12.1,0.0,-0.1,17.200000000000045
2021-06-21 18:00:00,101060,3,50,7.0,288.55,99,100210,11.3,-0.1,1.2,15.600000000000023
2021-06-21 21:00:00,101180,3,30,6.9,287.55,100,100320,11.9,0.0,0.4,14.400000000000034
2021-06-22 00:00:00,101260,0,50,5.7,287.05,100,100400,9.5,2.9,7.3,13.900000000000034
2021-06-22 03:00:00,101260,5,40,6.8,286.05,97,100400,11.2,0.0,0.4,13.400000000000034
2021-06-22 06:00:00,101410,3,50,7.1,284.95,94,100550,13.1,0.0,0.0,12.700000000000045
2021-06-22 09:00:00,101530,1,50,9.1,284.35,85,100670,15.2,0.0,0.0,13.700000000000045
2021-06-22 12:00:00,101670,1,40,7.1,285.25,92,100810,11.8,0.4,0.4,13.400000000000034
2021-06-22 15:00:00,101860,1,360,3.4,285.15,97,100990,8.7,1.6,3.0,12.5
2021-06-22 18:00:00,101950,3,10,4.3,285.05,95,101080,7.4,-0.1,3.1,12.700000000000045
2021-06-22 21:00:00,102060,2,10,4.8,284.75,96,101190,7.4,-0.1,1.0,12.200000000000045
2021-06-23 00:00:00,102110,1,20,3.5,284.05,91,101240,7.2,0.0,0.0,12.300000000000011
2021-06-23 03:00:00,102100,5,10,3.4,284.15,93,101230,4.9,0.0,-0.1,12.100000000000023
2021-06-23 06:00:00,102200,3,360,2.4,284.55,93,101330,3.9,0.0,0.0,12.5
2021-06-23 09:00:00,102220,0,30,3.5,283.95,74,101360,6.9,0.0,0.0,15.400000000000034
2021-06-23 12:00:00,102240,3,10,4.1,284.35,74,101380,6.8,0.0,0.0,15.800000000000011
2021-06-23 15:00:00,102250,0,40,3.7,284.25,75,101390,7.2,0.0,0.0,15.5
2021-06-23 18:00:00,102270,3,20,2.7,283.75,77,101400,7.5,0.0,0.0,14.600000000000023
2021-06-23 21:00:00,102310,3,360,1.8,284.55,89,101440,2.4,0.0,0.0,13.200000000000045
2021-06-24 00:00:00,102320,0,330,1.6,284.65,96,101450,2.5,0.0,0.0,12.100000000000023
2021-06-24 03:00:00,102280,5,360,2.2,283.15,93,101400,4.2,0.0,0.0,11.100000000000023
2021-06-24 06:00:00,102240,6,10,1.7,282.85,85,101370,3.0,0.0,0.0,12.100000000000023
2021-06-24 09:00:00,102220,8,330,3.7,282.95,69,101360,6.7,0.0,0.0,15.5
2021-06-24 12:00:00,102200,8,300,4.6,284.55,67,101340,7.9,0.0,0.0,17.600000000000023
2021-06-24 15:00:00,102180,7,290,5.0,284.15,61,101330,8.4,0.0,0.0,18.700000000000045
2021-06-24 18:00:00,102200,3,280,4.8,283.15,63,101340,9.3,0.0,0.0,17.100000000000023
2021-06-24 21:00:00,102230,3,240,1.5,284.45,90,101360,3.3,-0.1,-0.1,12.900000000000034
2021-06-25 00:00:00,102150,8,230,1.2,285.65,95,101280,3.5,0.0,0.0,13.300000000000011
2021-06-25 03:00:00,101980,7,220,1.8,286.05,94,101120,4.6,0.0,0.0,13.900000000000034
2021-06-25 06:00:00,101920,6,200,1.4,285.65,87,101060,4.4,-0.1,-0.1,14.600000000000023
2021-06-25 09:00:00,101900,8,210,1.7,288.55,98,101040,4.7,-0.1,1.4,15.700000000000045
2021-06-25 12:00:00,101900,0,240,3.2,287.85,95,101040,7.7,0.4,1.0,15.5
2021-06-25 15:00:00,101830,7,200,1.6,288.35,95,100970,5.2,0.8,1.4,16.0
2021-06-25 18:00:00,101750,6,190,1.7,288.85,99,100890,4.9,0.6,2.4,15.900000000000034
2021-06-25 21:00:00,101780,2,170,1.3,288.35,100,100920,3.3,0.2,0.8,15.200000000000045
2021-06-26 00:00:00,101800,2,160,1.0,288.15,100,100940,1.9,0.4,0.4,15.0
2021-06-26 03:00:00,101760,6,100,0.9,287.95,100,100900,1.5,0.0,2.2,14.800000000000011
2021-06-26 06:00:00,101810,3,120,1.7,288.25,100,100950,3.4,0.0,0.2,15.100000000000023
2021-06-26 09:00:00,101820,3,150,2.6,288.35,84,100970,5.5,0.0,0.0,17.900000000000034
2021-06-26 12:00:00,101760,7,110,2.2,287.15,69,100920,5.6,-0.1,-0.1,19.900000000000034
2021-06-26 15:00:00,101690,8,100,3.3,287.45,68,100850,7.4,0.0,-0.1,20.400000000000034
2021-06-26 18:00:00,101620,6,70,2.6,289.15,76,100780,4.8,0.0,0.0,20.400000000000034
2021-06-26 21:00:00,101680,1,40,3.0,290.35,94,100830,4.5,0.0,0.0,18.200000000000045
2021-06-27 00:00:00,101600,6,50,2.5,289.85,99,100750,5.5,0.0,-0.1,16.900000000000034
2021-06-27 03:00:00,101450,8,60,3.4,289.55,98,100600,6.1,0.0,-0.1,16.700000000000045
